book_filename,book_number,book_name,paragraph_number,original_paragraph_index,word_count,output_filename
002_A-Prefect's-Uncle.txt,002,A-Prefect's-Uncle,20,1179,113,002_A-Prefect's-Uncle_20.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,1,30,175,003_A-Wodehouse-Miscellany:-Articles-&-Stories_01.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,2,86,212,003_A-Wodehouse-Miscellany:-Articles-&-Stories_02.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,3,98,102,003_A-Wodehouse-Miscellany:-Articles-&-Stories_03.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,4,115,109,003_A-Wodehouse-Miscellany:-Articles-&-Stories_04.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,5,127,157,003_A-Wodehouse-Miscellany:-Articles-&-Stories_05.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,6,132,106,003_A-Wodehouse-Miscellany:-Articles-&-Stories_06.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,7,134,108,003_A-Wodehouse-Miscellany:-Articles-&-Stories_07.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,8,173,119,003_A-Wodehouse-Miscellany:-Articles-&-Stories_08.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,9,175,168,003_A-Wodehouse-Miscellany:-Articles-&-Stories_09.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,10,177,212,003_A-Wodehouse-Miscellany:-Articles-&-Stories_10.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,11,192,115,003_A-Wodehouse-Miscellany:-Articles-&-Stories_11.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,12,193,146,003_A-Wodehouse-Miscellany:-Articles-&-Stories_12.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,13,209,106,003_A-Wodehouse-Miscellany:-Articles-&-Stories_13.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,14,469,100,003_A-Wodehouse-Miscellany:-Articles-&-Stories_14.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,15,636,103,003_A-Wodehouse-Miscellany:-Articles-&-Stories_15.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,16,644,131,003_A-Wodehouse-Miscellany:-Articles-&-Stories_16.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,17,654,102,003_A-Wodehouse-Miscellany:-Articles-&-Stories_17.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,18,805,198,003_A-Wodehouse-Miscellany:-Articles-&-Stories_18.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,19,837,105,003_A-Wodehouse-Miscellany:-Articles-&-Stories_19.txt
003_A-Wodehouse-Miscellany:-Articles-&-Stories.txt,003,A-Wodehouse-Miscellany:-Articles-&-Stories,20,1022,105,003_A-Wodehouse-Miscellany:-Articles-&-Stories_20.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,1,57,152,005_Indiscretions-of-Archie_01.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,2,421,135,005_Indiscretions-of-Archie_02.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,3,627,118,005_Indiscretions-of-Archie_03.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,4,679,157,005_Indiscretions-of-Archie_04.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,5,761,176,005_Indiscretions-of-Archie_05.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,6,770,125,005_Indiscretions-of-Archie_06.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,7,1059,128,005_Indiscretions-of-Archie_07.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,8,1097,116,005_Indiscretions-of-Archie_08.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,9,1307,172,005_Indiscretions-of-Archie_09.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,10,1391,132,005_Indiscretions-of-Archie_10.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,11,1669,109,005_Indiscretions-of-Archie_11.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,12,1700,109,005_Indiscretions-of-Archie_12.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,13,1722,137,005_Indiscretions-of-Archie_13.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,14,1738,105,005_Indiscretions-of-Archie_14.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,15,1762,197,005_Indiscretions-of-Archie_15.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,16,2037,134,005_Indiscretions-of-Archie_16.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,17,2329,173,005_Indiscretions-of-Archie_17.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,18,2492,121,005_Indiscretions-of-Archie_18.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,19,2524,122,005_Indiscretions-of-Archie_19.txt
005_Indiscretions-of-Archie.txt,005,Indiscretions-of-Archie,20,2569,104,005_Indiscretions-of-Archie_20.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,1,397,151,006_Jill-the-Reckless_01.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,2,406,100,006_Jill-the-Reckless_02.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,3,553,124,006_Jill-the-Reckless_03.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,4,725,104,006_Jill-the-Reckless_04.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,5,757,164,006_Jill-the-Reckless_05.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,6,760,114,006_Jill-the-Reckless_06.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,7,772,170,006_Jill-the-Reckless_07.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,8,867,123,006_Jill-the-Reckless_08.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,9,1230,246,006_Jill-the-Reckless_09.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,10,1495,114,006_Jill-the-Reckless_10.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,11,1919,193,006_Jill-the-Reckless_11.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,12,2005,160,006_Jill-the-Reckless_12.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,13,2016,114,006_Jill-the-Reckless_13.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,14,2228,210,006_Jill-the-Reckless_14.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,15,2915,112,006_Jill-the-Reckless_15.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,16,3035,137,006_Jill-the-Reckless_16.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,17,3087,110,006_Jill-the-Reckless_17.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,18,3245,129,006_Jill-the-Reckless_18.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,19,3248,207,006_Jill-the-Reckless_19.txt
006_Jill-the-Reckless.txt,006,Jill-the-Reckless,20,3396,118,006_Jill-the-Reckless_20.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,1,9,121,008_Love-Among-the-Chickens_01.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,2,129,144,008_Love-Among-the-Chickens_02.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,3,134,149,008_Love-Among-the-Chickens_03.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,4,262,216,008_Love-Among-the-Chickens_04.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,5,290,141,008_Love-Among-the-Chickens_05.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,6,305,120,008_Love-Among-the-Chickens_06.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,7,328,109,008_Love-Among-the-Chickens_07.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,8,473,105,008_Love-Among-the-Chickens_08.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,9,498,130,008_Love-Among-the-Chickens_09.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,10,506,105,008_Love-Among-the-Chickens_10.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,11,603,179,008_Love-Among-the-Chickens_11.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,12,637,138,008_Love-Among-the-Chickens_12.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,13,673,140,008_Love-Among-the-Chickens_13.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,14,803,244,008_Love-Among-the-Chickens_14.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,15,833,181,008_Love-Among-the-Chickens_15.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,16,889,129,008_Love-Among-the-Chickens_16.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,17,911,156,008_Love-Among-the-Chickens_17.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,18,983,150,008_Love-Among-the-Chickens_18.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,19,1338,142,008_Love-Among-the-Chickens_19.txt
008_Love-Among-the-Chickens.txt,008,Love-Among-the-Chickens,20,1364,131,008_Love-Among-the-Chickens_20.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,1,40,212,010_My-Man-Jeeves_01.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,2,71,120,010_My-Man-Jeeves_02.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,3,146,230,010_My-Man-Jeeves_03.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,4,220,113,010_My-Man-Jeeves_04.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,5,269,139,010_My-Man-Jeeves_05.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,6,505,144,010_My-Man-Jeeves_06.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,7,514,225,010_My-Man-Jeeves_07.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,8,559,101,010_My-Man-Jeeves_08.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,9,625,107,010_My-Man-Jeeves_09.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,10,663,222,010_My-Man-Jeeves_10.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,11,805,106,010_My-Man-Jeeves_11.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,12,1087,150,010_My-Man-Jeeves_12.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,13,1121,113,010_My-Man-Jeeves_13.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,14,1142,125,010_My-Man-Jeeves_14.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,15,1168,120,010_My-Man-Jeeves_15.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,16,1490,113,010_My-Man-Jeeves_16.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,17,1733,100,010_My-Man-Jeeves_17.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,18,1844,123,010_My-Man-Jeeves_18.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,19,1855,109,010_My-Man-Jeeves_19.txt
010_My-Man-Jeeves.txt,010,My-Man-Jeeves,20,1926,121,010_My-Man-Jeeves_20.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,1,17,108,012_Piccadilly-Jim_01.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,2,231,117,012_Piccadilly-Jim_02.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,3,330,164,012_Piccadilly-Jim_03.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,4,440,134,012_Piccadilly-Jim_04.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,5,442,234,012_Piccadilly-Jim_05.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,6,447,109,012_Piccadilly-Jim_06.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,7,756,119,012_Piccadilly-Jim_07.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,8,761,111,012_Piccadilly-Jim_08.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,9,776,149,012_Piccadilly-Jim_09.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,10,820,105,012_Piccadilly-Jim_10.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,11,909,104,012_Piccadilly-Jim_11.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,12,998,159,012_Piccadilly-Jim_12.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,13,1008,108,012_Piccadilly-Jim_13.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,14,1098,202,012_Piccadilly-Jim_14.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,15,1122,170,012_Piccadilly-Jim_15.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,16,1138,158,012_Piccadilly-Jim_16.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,17,1312,157,012_Piccadilly-Jim_17.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,18,2006,133,012_Piccadilly-Jim_18.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,19,2474,115,012_Piccadilly-Jim_19.txt
012_Piccadilly-Jim.txt,012,Piccadilly-Jim,20,2568,109,012_Piccadilly-Jim_20.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,1,105,111,013_Psmith-in-the-City_01.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,2,315,174,013_Psmith-in-the-City_02.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,3,384,147,013_Psmith-in-the-City_03.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,4,437,192,013_Psmith-in-the-City_04.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,5,572,157,013_Psmith-in-the-City_05.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,6,585,127,013_Psmith-in-the-City_06.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,7,600,229,013_Psmith-in-the-City_07.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,8,672,179,013_Psmith-in-the-City_08.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,9,674,138,013_Psmith-in-the-City_09.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,10,747,129,013_Psmith-in-the-City_10.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,11,861,129,013_Psmith-in-the-City_11.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,12,942,182,013_Psmith-in-the-City_12.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,13,958,108,013_Psmith-in-the-City_13.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,14,964,136,013_Psmith-in-the-City_14.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,15,981,127,013_Psmith-in-the-City_15.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,16,988,113,013_Psmith-in-the-City_16.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,17,1056,150,013_Psmith-in-the-City_17.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,18,1185,161,013_Psmith-in-the-City_18.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,19,1283,162,013_Psmith-in-the-City_19.txt
013_Psmith-in-the-City.txt,013,Psmith-in-the-City,20,1340,126,013_Psmith-in-the-City_20.txt
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",1,47,105,"015_Right-Ho,-Jeeves_01.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",2,260,125,"015_Right-Ho,-Jeeves_02.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",3,705,119,"015_Right-Ho,-Jeeves_03.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",4,708,109,"015_Right-Ho,-Jeeves_04.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",5,915,100,"015_Right-Ho,-Jeeves_05.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",6,951,109,"015_Right-Ho,-Jeeves_06.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",7,1015,143,"015_Right-Ho,-Jeeves_07.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",8,1040,114,"015_Right-Ho,-Jeeves_08.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",9,1259,110,"015_Right-Ho,-Jeeves_09.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",10,1658,146,"015_Right-Ho,-Jeeves_10.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",11,1755,206,"015_Right-Ho,-Jeeves_11.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",12,1802,119,"015_Right-Ho,-Jeeves_12.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",13,1816,131,"015_Right-Ho,-Jeeves_13.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",14,2062,100,"015_Right-Ho,-Jeeves_14.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",15,2503,110,"015_Right-Ho,-Jeeves_15.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",16,2569,125,"015_Right-Ho,-Jeeves_16.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",17,2688,129,"015_Right-Ho,-Jeeves_17.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",18,2859,152,"015_Right-Ho,-Jeeves_18.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",19,3036,119,"015_Right-Ho,-Jeeves_19.txt"
"015_Right-Ho,-Jeeves.txt",015,"Right-Ho,-Jeeves",20,3069,133,"015_Right-Ho,-Jeeves_20.txt"
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,1,62,124,017_Tales-of-St.-Austin's_01.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,2,164,151,017_Tales-of-St.-Austin's_02.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,3,174,205,017_Tales-of-St.-Austin's_03.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,4,194,186,017_Tales-of-St.-Austin's_04.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,5,284,138,017_Tales-of-St.-Austin's_05.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,6,653,121,017_Tales-of-St.-Austin's_06.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,7,710,146,017_Tales-of-St.-Austin's_07.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,8,728,124,017_Tales-of-St.-Austin's_08.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,9,1029,171,017_Tales-of-St.-Austin's_09.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,10,1030,130,017_Tales-of-St.-Austin's_10.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,11,1066,109,017_Tales-of-St.-Austin's_11.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,12,1084,165,017_Tales-of-St.-Austin's_12.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,13,1226,102,017_Tales-of-St.-Austin's_13.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,14,1232,248,017_Tales-of-St.-Austin's_14.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,15,1235,103,017_Tales-of-St.-Austin's_15.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,16,1309,102,017_Tales-of-St.-Austin's_16.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,17,1311,172,017_Tales-of-St.-Austin's_17.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,18,1317,206,017_Tales-of-St.-Austin's_18.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,19,1338,116,017_Tales-of-St.-Austin's_19.txt
017_Tales-of-St.-Austin's.txt,017,Tales-of-St.-Austin's,20,1352,167,017_Tales-of-St.-Austin's_20.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,1,46,230,019_The-Clicking-of-Cuthbert_01.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,2,48,115,019_The-Clicking-of-Cuthbert_02.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,3,50,122,019_The-Clicking-of-Cuthbert_03.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,4,88,211,019_The-Clicking-of-Cuthbert_04.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,5,89,208,019_The-Clicking-of-Cuthbert_05.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,6,189,122,019_The-Clicking-of-Cuthbert_06.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,7,399,205,019_The-Clicking-of-Cuthbert_07.txt
019_The-Clicking-of-Cuthbert.txt,019,The-Clicking-of-Cuthbert,8,630,118,019_The-Clicking-of-Cuthbert_08.txt
